uniqueid,guess_number,word,guess,condition,trial,time_elapsed,prev_exp,w_remain_prev,w_remain_post,h_info_gain,m_info_gain,n_sample_guess,r_info_gain,losses,random_losses,sample_guess_lambda
debug1c0EV:debug3VVrG,12,adapt,adapt,TIME,0,47.57,1.0,1,1,1.0,0.04,332.16,0.0,0.9216,1.0,0.0005
debug1c0EV:debug3VVrG,1,smile,adapt,TIME,1,9.584,1.0,2317,633,0.78375,0.9175,343.88,0.89125,0.01788906250000001,0.01155625000000001,0.0005
debug1c0EV:debug3VVrG,2,smile,loves,TIME,1,25.914,1.0,633,9,0.944375,0.92395,345.64,0.7580416666666667,0.00041718062499999654,0.03472011111111108,0.0005
debug1c0EV:debug3VVrG,3,smile,bells,TIME,1,19.272000000000002,1.0,9,5,0.6419753086419753,0.839506172839506,439.28,0.508641975308642,0.03901844231062333,0.01777777777777777,0.0005
debug1c0EV:debug3VVrG,4,smile,shell,TIME,1,47.425,1.0,5,1,0.72,0.7168000000000002,452.52,0.25333333333333335,1.0239999999998455e-05,0.21777777777777774,0.0005
debug1c0EV:debug3VVrG,5,smile,seels,TIME,1,37.328,1.0,1,1,0.0,0.04,327.2,0.0,0.0016,0.0,0.0005
debug1c0EV:debug3VVrG,6,smile,smell,TIME,1,27.958000000000002,1.0,1,1,0.0,0.12,361.28,0.0,0.0144,0.0,0.0005
debug1c0EV:debug3VVrG,7,smile,smile,TIME,1,23.281,1.0,1,1,1.0,0.16,369.48,0.0,0.7055999999999999,1.0,0.0005
debug1c0EV:debug3VVrG,1,tired,round,TIME,2,10.944,1.0,2317,23,0.9075,0.930325,336.68,0.907125,0.0005209806249999992,1.4062500000001067e-07,0.0005
debug1c0EV:debug3VVrG,2,tired,sward,TIME,2,43.555,1.0,23,10,0.7145557655954631,0.8947448015122873,387.04,0.6210459987397604,0.03246808866463457,0.00874407649740787,0.0005
debug1c0EV:debug3VVrG,3,tired,cried,TIME,2,19.23,1.0,10,1,0.71,0.7772000000000001,453.12,0.47933333333333333,0.00451584000000002,0.053207111111111094,0.0005
debug1c0EV:debug3VVrG,4,tired,dried,TIME,2,29.724,1.0,1,1,0.0,0.24,395.12,0.0,0.0576,0.0,0.0005
debug1c0EV:debug3VVrG,5,tired,riled,TIME,2,33.772,1.0,1,1,0.0,0.16,368.04,0.0,0.0256,0.0,0.0005
debug1c0EV:debug3VVrG,6,tired,fired,TIME,2,20.42,1.0,1,1,0.0,0.08,349.56,0.0,0.0064,0.0,0.0005
debug1c0EV:debug3VVrG,7,tired,hired,TIME,2,14.469000000000001,1.0,1,1,0.0,0.28,411.92,0.0,0.07840000000000001,0.0,0.0005
debug1c0EV:debug3VVrG,8,tired,tired,TIME,2,8.845,1.0,1,1,1.0,0.28,410.04,0.0,0.5184,1.0,0.0005
debug1c0EV:debug3VVrG,1,shaft,tired,TIME,3,11.177,1.0,2317,123,0.911875,0.9224249999999999,348.68,0.9058750000000001,0.00011130249999999891,3.5999999999998734e-05,0.0005
debug1c0EV:debug3VVrG,2,shaft,shout,TIME,3,31.041,1.0,123,2,0.958125,0.914475,367.68,0.73325,0.001905322499999997,0.05056876562500002,0.0005
debug1c0EV:debug3VVrG,3,shaft,shaft,TIME,3,27.073,1.0,2,1,0.5,0.56,476.44,0.23333333333333334,0.0036000000000000064,0.07111111111111111,0.0005
debug1c0EV:debug3VVrG,1,acorn,shaft,TIME,4,9.539,1.0,2317,305,0.87,0.9087999999999999,341.0,0.8892916666666667,0.0015054399999999957,0.0003721684027777793,0.0005
debug1c0EV:debug3VVrG,2,acorn,rioja,TIME,4,72.839,1.0,305,6,0.80125,0.91825,364.4,0.7358333333333333,0.013688999999999998,0.0042793402777777795,0.0005
debug1c0EV:debug3VVrG,3,acorn,acorn,TIME,4,34.385999999999996,1.0,6,1,0.8333333333333334,0.8255555555555554,401.16,0.37962962962962965,6.04938271604972e-05,0.20584705075445817,0.0005
debug1c0EV:debug3VVrG,1,hairy,shout,TIME,5,12.894,1.0,2317,56,0.9275,0.91765,340.2,0.9078333333333333,9.70225000000005e-05,0.00038677777777777994,0.0005
debug1c0EV:debug3VVrG,2,hairy,ached,TIME,5,26.430999999999997,1.0,56,7,0.910625,0.9258000000000002,376.44,0.8503333333333335,0.00023028062500000487,0.003635085069444427,0.0005
debug1c0EV:debug3VVrG,3,hairy,happy,TIME,5,37.732,1.0,7,2,0.8367346938775511,0.8204081632653062,427.6,0.5333333333333333,0.0002665556018325689,0.0920523855800824,0.0005
debug1c0EV:debug3VVrG,4,hairy,hairy,TIME,5,25.483,1.0,2,1,1.0,0.57,465.72,0.06666666666666667,0.18490000000000004,0.8711111111111112,0.0005
debug2OtKN:debugyzk8e,1,adapt,ocean,TIME,0,11.280999999999999,10.0,2317,191,0.918125,0.9277,1390.24,0.8741666666666668,9.1680625e-05,0.0019323350694444336,0.0001
debug2OtKN:debugyzk8e,2,adapt,waist,TIME,0,13.735999999999999,10.0,191,6,0.94,0.9321250000000001,1537.32,0.8007083333333334,6.20156249999977e-05,0.019402168402777756,0.0001
debug2OtKN:debugyzk8e,3,adapt,plait,TIME,0,11.725999999999999,10.0,6,2,0.6388888888888888,0.8066666666666668,1714.6,0.40555555555555556,0.02814938271604943,0.05444444444444442,0.0001
debug2OtKN:debugyzk8e,4,adapt,drain,TIME,0,16.245,10.0,2,1,0.5,0.68,2007.56,0.2,0.03240000000000002,0.09,0.0001
debug2OtKN:debugyzk8e,5,adapt,fight,TIME,0,6.7860000000000005,10.0,1,1,0.0,0.44,1743.0,0.0,0.1936,0.0,0.0001
debug2OtKN:debugyzk8e,6,adapt,adapt,TIME,0,42.946999999999996,10.0,1,1,1.0,0.64,1948.0,0.0,0.1296,1.0,0.0001
debug2OtKN:debugyzk8e,1,smile,ocean,TIME,1,6.024,10.0,2317,240,0.93375,0.929,1360.76,0.8781666666666665,2.2562499999999247e-05,0.003089506944444455,0.0001
debug2OtKN:debugyzk8e,2,smile,exact,TIME,1,16.503,10.0,240,148,0.468125,0.9327999999999999,1611.04,0.7089166666666666,0.21592285562499985,0.05798062673611109,0.0001
debug2OtKN:debugyzk8e,3,smile,fight,TIME,1,8.477,10.0,148,28,0.8362499999999999,0.912175,1515.8,0.753375,0.005764605625000003,0.006868265624999987,0.0001
debug2OtKN:debugyzk8e,4,smile,reset,TIME,1,33.055,10.0,28,4,0.8698979591836735,0.9299489795918368,1655.96,0.6648809523809525,0.0036061250520616375,0.042031973078346975,0.0001
debug2OtKN:debugyzk8e,5,smile,slime,TIME,1,11.33,10.0,4,1,0.75,0.8125,2013.24,0.2916666666666667,0.00390625,0.21006944444444442,0.0001
debug2OtKN:debugyzk8e,6,smile,smile,TIME,1,8.645,10.0,1,1,1.0,0.48,1784.0,0.0,0.27040000000000003,1.0,0.0001
debug2OtKN:debugyzk8e,1,glare,ocean,TIME,2,4.59,10.0,2317,196,0.9025,0.926175,1407.04,0.86975,0.0005605056250000001,0.0010725624999999965,0.0001
debug2OtKN:debugyzk8e,2,glare,heart,TIME,2,6.922000000000001,10.0,196,5,0.869375,0.906675,1560.64,0.6927916666666666,0.0013912899999999999,0.031181673611111144,0.0001
debug2OtKN:debugyzk8e,3,glare,spare,TIME,2,21.611,10.0,5,4,0.19999999999999996,0.6048,1819.6,0.39999999999999997,0.16386304000000004,0.04000000000000001,0.0001
debug2OtKN:debugyzk8e,4,glare,flare,TIME,2,13.852,10.0,4,2,0.75,0.6475,1964.04,0.20416666666666666,0.010506250000000007,0.29793402777777783,0.0001
debug2OtKN:debugyzk8e,5,glare,glare,TIME,2,12.374,10.0,2,1,0.75,0.66,2092.28,0.1,0.008099999999999994,0.42250000000000004,0.0001
debug2OtKN:debugyzk8e,1,acorn,ocean,TIME,3,4.436,10.0,2317,1,0.9325,0.9326749999999998,1397.32,0.9002499999999999,3.062499999993497e-08,0.0010400625000000071,0.0001
debug2OtKN:debugyzk8e,2,acorn,adapt,TIME,3,38.31,10.0,1,1,0.0,0.52,1825.0,0.0,0.27040000000000003,0.0,0.0001
debug2OtKN:debugyzk8e,3,acorn,acorn,TIME,3,10.044,10.0,1,1,1.0,0.6,1907.0,0.0,0.16000000000000003,1.0,0.0001
debug2OtKN:debugyzk8e,1,early,ocean,TIME,4,4.667,10.0,2317,196,0.93625,0.9269999999999999,1388.52,0.9105,8.55625000000017e-05,0.0006630625000000026,0.0001
debug2OtKN:debugyzk8e,2,early,teals,TIME,4,11.299000000000001,10.0,196,9,0.9325,0.90045,1506.6,0.7845833333333334,0.0010272025000000015,0.021879340277777753,0.0001
debug2OtKN:debugyzk8e,3,early,early,TIME,4,7.5920000000000005,10.0,9,1,0.5925925925925926,0.831604938271605,1855.96,0.49876543209876545,0.057126901386983724,0.00880353604633439,0.0001
debug2OtKN:debugyzk8e,1,adult,ocean,TIME,5,5.038,10.0,2317,191,0.925,0.93265,1387.92,0.8910416666666667,5.8522499999999e-05,0.0011531684027777764,0.0001
debug2OtKN:debugyzk8e,2,adult,plait,TIME,5,8.145,10.0,191,3,0.934375,0.9030749999999999,1517.76,0.775125,0.0009796900000000066,0.0253605625,0.0001
debug2OtKN:debugyzk8e,3,adult,alert,TIME,5,34.297,10.0,3,1,0.33333333333333337,0.7511111111111113,1961.88,0.1703703703703704,0.17453827160493837,0.026556927297668044,0.0001
debug2OtKN:debugyzk8e,4,adult,awful,TIME,5,41.428000000000004,10.0,1,1,0.0,0.48,1784.0,0.0,0.2304,0.0,0.0001
debug2OtKN:debugyzk8e,5,adult,adult,TIME,5,10.960999999999999,10.0,1,1,1.0,0.56,1866.0,0.0,0.19359999999999997,1.0,0.0001
debug2PXoX:debugELaic,1,smile,smile,TIME,0,17.996,0.0,2317,1,0.955,0.9192,344.4,0.88525,0.001281639999999996,0.004865062499999997,0.0005
debug2PXoX:debugELaic,1,tired,tried,TIME,1,4.45,0.0,2317,1,0.91625,0.924475,351.24,0.87175,6.765062500000062e-05,0.0019802499999999985,0.0005
debug2PXoX:debugELaic,2,tired,tired,TIME,1,11.696,0.0,1,1,1.0,0.24,386.76,0.0,0.5776,1.0,0.0005
debug2PXoX:debugELaic,1,glare,leave,TIME,2,9.691,0.0,2317,19,0.928125,0.9305,345.16,0.8587916666666667,5.640625000000076e-06,0.004807111111111099,0.0005
debug2PXoX:debugELaic,2,glare,fired,TIME,2,42.928999999999995,0.0,19,2,0.5900277008310248,0.720443213296399,430.24,0.577100646352724,0.017008205891606173,0.00016710873748495916,0.0005
debug2PXoX:debugELaic,3,glare,ruler,TIME,2,64.08,0.0,2,2,0.0,0.58,475.24,0.13333333333333333,0.3364,0.017777777777777778,0.0005
debug2PXoX:debugELaic,4,glare,relay,TIME,2,120.96700000000001,0.0,2,2,0.0,0.53,453.8,0.13333333333333333,0.28090000000000004,0.017777777777777778,0.0005
debug2PXoX:debugELaic,5,glare,elate,TIME,2,37.921,0.0,2,2,0.0,0.54,434.88,0.1,0.2916,0.010000000000000002,0.0005
debug2PXoX:debugELaic,6,glare,later,TIME,2,43.638999999999996,0.0,2,2,0.0,0.55,481.56,0.1,0.30250000000000005,0.010000000000000002,0.0005
debug2PXoX:debugELaic,7,glare,glare,TIME,2,20.393,0.0,2,1,0.75,0.58,494.04,0.13333333333333333,0.028900000000000012,0.3802777777777778,0.0005
debug2PXoX:debugELaic,1,early,fined,TIME,3,4.795,0.0,2317,364,0.90375,0.929325,338.96,0.841375,0.000654080624999995,0.0038906406250000087,0.0005
debug2PXoX:debugELaic,2,early,fired,TIME,3,10.904000000000002,0.0,364,31,0.54,0.9333500000000001,356.4,0.8152083333333333,0.15472422250000006,0.07573962673611108,0.0005
debug2PXoX:debugELaic,3,early,sores,TIME,3,17.76,0.0,31,18,0.63579604578564,0.8724661810613944,401.2,0.6218522372528615,0.0560127529314439,0.00019442979639878468,0.0005
debug2PXoX:debugELaic,4,early,bares,TIME,3,34.015,0.0,18,4,0.6512345679012346,0.8598765432098766,414.16,0.6491769547325104,0.04353147386069199,4.233771952107305e-06,0.0005
debug2PXoX:debugELaic,5,early,parse,TIME,3,98.42399999999999,0.0,4,2,0.5,0.725,414.28,0.4583333333333333,0.05062499999999999,0.0017361111111111127,0.0005
debug2PXoX:debugELaic,6,early,farce,TIME,3,11.537,0.0,2,2,0.0,0.56,395.84,0.3333333333333333,0.31360000000000005,0.1111111111111111,0.0005
debug2PXoX:debugELaic,7,early,earth,TIME,3,77.815,0.0,2,1,0.5,0.56,426.72,0.3,0.0036000000000000064,0.04000000000000001,0.0005
debug2PXoX:debugELaic,8,early,earns,TIME,3,88.792,0.0,1,1,0.0,0.04,328.08,0.0,0.0016,0.0,0.0005
debug2PXoX:debugELaic,9,early,early,TIME,3,26.184,0.0,1,1,1.0,0.16,370.16,0.0,0.7055999999999999,1.0,0.0005
debug2PXoX:debugELaic,1,deals,fired,TIME,4,6.289,0.0,2317,54,0.894375,0.91105,338.32,0.8875833333333332,0.00027805562499999987,4.612673611111377e-05,0.0005
debug2PXoX:debugELaic,2,deals,teeth,TIME,4,10.847999999999999,0.0,54,16,0.764375,0.8896249999999999,370.88,0.7640416666666667,0.015687562499999964,1.1111111111108664e-07,0.0005
debug2PXoX:debugELaic,3,deals,beans,TIME,4,12.488,0.0,16,1,0.734375,0.89765625,391.12,0.665625,0.026660766601562514,0.004726562499999997,0.0005
debug2PXoX:debugELaic,4,deals,leans,TIME,4,11.424000000000001,0.0,1,1,0.0,0.12,357.88,0.0,0.0144,0.0,0.0005
debug2PXoX:debugELaic,5,deals,meals,TIME,4,15.84,0.0,1,1,0.0,0.08,341.52,0.0,0.0064,0.0,0.0005
debug2PXoX:debugELaic,6,deals,peals,TIME,4,15.624,0.0,1,1,0.0,0.04,328.96,0.0,0.0016,0.0,0.0005
debug2PXoX:debugELaic,7,deals,veals,TIME,4,6.4239999999999995,0.0,1,1,0.0,0.12,356.48,0.0,0.0144,0.0,0.0005
debug2PXoX:debugELaic,8,deals,weals,TIME,4,5.352,0.0,1,1,0.0,0.16,370.52,0.0,0.0256,0.0,0.0005
debug2PXoX:debugELaic,9,deals,deals,TIME,4,15.224,0.0,1,1,1.0,0.08,339.2,0.0,0.8464,1.0,0.0005
debug2PXoX:debugELaic,1,sugar,tired,TIME,5,6.063,0.0,2317,123,0.92625,0.9351249999999999,341.28,0.8915416666666667,7.876562499999743e-05,0.0012046684027777782,0.0005
debug2PXoX:debugELaic,2,sugar,fired,TIME,5,6.504,0.0,123,112,0.11937500000000001,0.914225,386.56,0.6879166666666667,0.6317865224999999,0.3232396267361112,0.0005
debug2PXoX:debugELaic,3,sugar,wrath,TIME,5,9.04,0.0,112,26,0.903125,0.9113,374.92,0.7699166666666668,6.683062500000071e-05,0.017744460069444395,0.0005
debug2PXoX:debugELaic,4,sugar,laugh,TIME,5,6.096,0.0,26,2,0.8091715976331361,0.9021893491124261,398.44,0.601577909270217,0.008652302090262963,0.04309513944812074,0.0005
debug2PXoX:debugELaic,5,sugar,goals,TIME,5,38.944,0.0,2,1,0.5,0.53,431.32,0.3,0.0009000000000000016,0.04000000000000001,0.0005
debug2PXoX:debugELaic,6,sugar,saggy,TIME,5,39.88,0.0,1,1,0.0,0.08,338.92,0.0,0.0064,0.0,0.0005
debug2PXoX:debugELaic,7,sugar,sugar,TIME,5,44.071999999999996,0.0,1,1,1.0,0.16,365.92,0.0,0.7055999999999999,1.0,0.0005
debug3SM6o:debugIYBTx,1,sugar,stair,GUESS,0,30.491999999999997,10.0,2317,10,0.954375,0.9096750000000001,1416.32,0.8841666666666668,0.0019980899999999867,0.004929210069444427,0.0001
debug3SM6o:debugIYBTx,2,sugar,satyr,GUESS,0,28.487,10.0,10,7,0.38,0.8220000000000001,1680.2,0.6753333333333333,0.19536400000000007,0.08722177777777777,0.0001
debug3SM6o:debugIYBTx,3,sugar,swear,GUESS,0,102.96799999999999,10.0,7,3,0.6326530612244898,0.7240816326530611,1802.4,0.5551020408163265,0.008359183673469365,0.006014160766347362,0.0001
debug3SM6o:debugIYBTx,4,sugar,shear,GUESS,0,40.996,10.0,3,3,0.0,0.7200000000000002,1898.0,0.5259259259259259,0.5184000000000003,0.2765980795610425,0.0001
debug3SM6o:debugIYBTx,5,sugar,sugar,GUESS,0,241.838,10.0,3,1,0.7777777777777778,0.7244444444444446,1826.92,0.38518518518518524,0.0028444444444444337,0.15412894375857336,0.0001
debug3SM6o:debugIYBTx,1,grind,iotas,GUESS,1,18.703,10.0,2317,206,0.919375,0.9161499999999999,1383.56,0.9053333333333333,1.0400625000000932e-05,0.00019716840277777956,0.0001
debug3SM6o:debugIYBTx,2,grind,price,GUESS,1,21.851,10.0,206,11,0.92375,0.9079250000000001,1599.48,0.726625,0.00025043062499999577,0.038858265625,0.0001
debug3SM6o:debugIYBTx,3,grind,frill,GUESS,1,63.942,10.0,11,7,0.5454545454545454,0.8677685950413222,1811.16,0.5393939393939393,0.1038863465610272,3.673094582185539e-05,0.0001
debug3SM6o:debugIYBTx,4,grind,drink,GUESS,1,59.638000000000005,10.0,7,1,0.7959183673469388,0.7926530612244899,1857.52,0.37006802721088433,1.0662224073302321e-05,0.18134851219399326,0.0001
debug3SM6o:debugIYBTx,5,grind,bring,GUESS,1,21.205,10.0,1,1,0.0,0.44,1743.0,0.0,0.1936,0.0,0.0001
debug3SM6o:debugIYBTx,6,grind,grind,GUESS,1,57.363,10.0,1,1,1.0,0.52,1825.0,0.0,0.2304,1.0,0.0001
debug3SM6o:debugIYBTx,1,snore,iotas,GUESS,2,18.085,10.0,2317,44,0.9325,0.925725,1417.96,0.8781666666666667,4.590062499999967e-05,0.0029521111111111124,0.0001
debug3SM6o:debugIYBTx,2,snore,spell,GUESS,2,56.477,10.0,44,8,0.8262499999999999,0.8995750000000001,1661.56,0.6119166666666668,0.005376555625000029,0.0459387777777777,0.0001
debug3SM6o:debugIYBTx,3,snore,shore,GUESS,2,68.643,10.0,8,3,0.8125,0.86,1926.48,0.42291666666666666,0.0022562499999999987,0.15177517361111112,0.0001
debug3SM6o:debugIYBTx,4,snore,score,GUESS,2,14.724,10.0,3,2,0.7777777777777778,0.5733333333333334,1866.88,0.30370370370370375,0.041797530864197525,0.22474622770919064,0.0001
debug3SM6o:debugIYBTx,5,snore,swore,GUESS,2,24.031,10.0,2,1,1.0,0.73,2001.72,0.1,0.0729,0.81,0.0001
debug3SM6o:debugIYBTx,6,snore,snore,GUESS,2,42.608000000000004,10.0,1,1,1.0,0.56,1866.0,0.0,0.19359999999999997,1.0,0.0001
debug3SM6o:debugIYBTx,1,early,stair,GUESS,3,47.677,10.0,2317,76,0.940625,0.9255750000000001,1389.8,0.8887916666666666,0.0002265024999999969,0.002686694444444451,0.0001
debug3SM6o:debugIYBTx,2,early,reach,GUESS,3,39.354,10.0,76,15,0.848125,0.893975,1504.36,0.7422083333333334,0.002102222499999995,0.011218340277777777,0.0001
debug3SM6o:debugIYBTx,3,early,bread,GUESS,3,132.179,10.0,15,4,0.9066666666666667,0.8533333333333332,1721.24,0.5342222222222222,0.0028444444444444693,0.13871486419753096,0.0001
debug3SM6o:debugIYBTx,4,early,arear,GUESS,3,79.675,10.0,4,2,0.5,0.815,1841.6,0.43333333333333335,0.09922499999999997,0.004444444444444443,0.0001
debug3SM6o:debugIYBTx,5,early,glare,GUESS,3,394.931,10.0,2,1,0.5,0.66,1934.52,0.36666666666666664,0.02560000000000001,0.017777777777777785,0.0001
debug3SM6o:debugIYBTx,6,early,flare,GUESS,3,14.155999999999999,10.0,1,1,0.0,0.72,2030.0,0.0,0.5184,0.0,0.0001
debug3SM6o:debugIYBTx,7,early,larva,GUESS,3,581.3480000000001,10.0,1,1,0.0,0.52,1784.0,0.0,0.27040000000000003,0.0,0.0001
debug3SM6o:debugIYBTx,8,early,early,GUESS,3,210.577,10.0,1,1,1.0,0.56,1866.0,0.0,0.19359999999999997,1.0,0.0001
debug3SM6o:debugIYBTx,1,shaft,stair,GUESS,4,21.62,10.0,2317,7,0.945,0.9238500000000001,1394.44,0.8644166666666667,0.0004473224999999954,0.006493673611111094,0.0001
debug3SM6o:debugIYBTx,2,shaft,spate,GUESS,4,34.986,10.0,7,4,0.6326530612244898,0.8538775510204083,1746.24,0.5183673469387755,0.04894027488546444,0.013061224489795928,0.0001
debug3SM6o:debugIYBTx,3,shaft,scant,GUESS,4,132.325,10.0,4,2,0.625,0.8,1849.52,0.4875,0.030625000000000017,0.018906250000000003,0.0001
debug3SM6o:debugIYBTx,4,shaft,shalt,GUESS,4,301.837,10.0,2,1,0.75,0.65,2027.56,0.06666666666666667,0.009999999999999995,0.46694444444444444,0.0001
debug3SM6o:debugIYBTx,5,shaft,shaft,GUESS,4,58.034,10.0,1,1,1.0,0.4,1702.0,0.0,0.36,1.0,0.0001
debug3SM6o:debugIYBTx,1,smile,iotas,GUESS,5,19.7,10.0,2317,71,0.9275,0.9268000000000001,1392.8,0.8786249999999999,4.899999999998921e-07,0.002388765625000011,0.0001
debug3SM6o:debugIYBTx,2,smile,silly,GUESS,5,66.964,10.0,71,4,0.770625,0.9058999999999999,1527.92,0.7205416666666665,0.01829932562499998,0.0025083402777777925,0.0001
debug3SM6o:debugIYBTx,3,smile,spill,GUESS,5,55.56,10.0,4,1,0.625,0.64,1916.88,0.4,0.0002250000000000004,0.05062499999999999,0.0001
debug3SM6o:debugIYBTx,4,smile,smile,GUESS,5,318.51599999999996,10.0,1,1,1.0,0.64,1948.0,0.0,0.1296,1.0,0.0001
debug4Vclp:debugqDIh8,1,glare,adieu,GUESS,0,24.005,1.0,2317,188,0.9275,0.9359999999999999,1373.8,0.9015833333333333,7.224999999999918e-05,0.0006716736111111128,0.0001
debug4Vclp:debugqDIh8,2,glare,steak,GUESS,0,4.504,1.0,188,59,0.88625,0.9124,1492.72,0.7150416666666666,0.0006838225000000003,0.029312293402777804,0.0001
debug4Vclp:debugqDIh8,3,glare,cream,GUESS,0,32.533,1.0,59,12,0.8518749999999999,0.9070500000000001,1590.52,0.6076666666666667,0.0030442806250000217,0.059637710069444405,0.0001
debug4Vclp:debugqDIh8,4,glare,pears,GUESS,0,54.92100000000001,1.0,12,3,0.7638888888888888,0.8847222222222223,1663.64,0.5111111111111112,0.014600694444444475,0.06389660493827154,0.0001
debug4Vclp:debugqDIh8,5,glare,glare,GUESS,0,32.223,1.0,3,1,0.33333333333333337,0.6000000000000001,1855.2,0.20740740740740743,0.07111111111111114,0.015857338820301787,0.0001
debug4Vclp:debugqDIh8,1,snore,adieu,GUESS,1,2.9810000000000003,1.0,2317,197,0.9125,0.9259999999999999,1403.04,0.896,0.00018224999999999882,0.0002722499999999987,0.0001
debug4Vclp:debugqDIh8,2,snore,shoes,GUESS,1,16.702,1.0,197,15,0.9,0.9331750000000001,1520.28,0.7991666666666667,0.0011005806250000043,0.01016736111111111,0.0001
debug4Vclp:debugqDIh8,3,snore,stole,GUESS,1,47.269,1.0,15,8,0.6177777777777778,0.8366222222222223,1760.24,0.5197037037037037,0.04789289086419756,0.009618524005486972,0.0001
debug4Vclp:debugqDIh8,4,snore,swore,GUESS,1,42.571999999999996,1.0,8,3,0.671875,0.809375,1865.12,0.428125,0.01890624999999999,0.05941406250000001,0.0001
debug4Vclp:debugqDIh8,5,snore,spore,GUESS,1,8.459,1.0,3,2,0.33333333333333337,0.6000000000000001,1991.6,0.29629629629629634,0.07111111111111114,0.0013717421124828531,0.0001
debug4Vclp:debugqDIh8,6,snore,score,GUESS,1,13.704,1.0,2,1,1.0,0.74,2103.24,0.13333333333333333,0.06760000000000001,0.7511111111111112,0.0001
debug4Vclp:debugqDIh8,7,snore,snore,GUESS,1,7.273,1.0,1,1,1.0,0.52,1825.0,0.0,0.2304,1.0,0.0001
debug4Vclp:debugqDIh8,1,tired,adieu,GUESS,2,6.862,1.0,2317,10,0.931875,0.92375,1442.76,0.8697916666666667,6.601562500000079e-05,0.00385434027777777,0.0001
debug4Vclp:debugqDIh8,2,tired,diver,GUESS,2,66.55199999999999,1.0,10,1,0.86,0.8391999999999998,1812.56,0.5153333333333333,0.0004326400000000063,0.11879511111111112,0.0001
debug4Vclp:debugqDIh8,3,tired,rider,GUESS,2,11.433,1.0,1,1,0.0,0.52,1825.0,0.0,0.27040000000000003,0.0,0.0001
debug4Vclp:debugqDIh8,4,tired,tired,GUESS,2,31.285999999999998,1.0,1,1,1.0,0.76,2071.0,0.0,0.0576,1.0,0.0001
debug4Vclp:debugqDIh8,1,adult,adieu,GUESS,3,2.89,1.0,2317,1,0.926875,0.919225,1404.52,0.86125,5.85225000000007e-05,0.004306640625000006,0.0001
debug4Vclp:debugqDIh8,2,adult,adult,GUESS,3,6.559,1.0,1,1,1.0,0.44,1743.0,0.0,0.31360000000000005,1.0,0.0001
debug4Vclp:debugqDIh8,1,sugar,adieu,GUESS,4,2.7739999999999996,1.0,2317,37,0.9125,0.915175,1403.44,0.8883333333333335,7.155624999999909e-06,0.0005840277777777672,0.0001
debug4Vclp:debugqDIh8,2,sugar,fraud,GUESS,4,26.436999999999998,1.0,37,7,0.701972242512783,0.8854054054054055,1542.6,0.7422936449963478,0.033647725248791366,0.0016258154982416216,0.0001
debug4Vclp:debugqDIh8,3,sugar,broad,GUESS,4,224.52900000000002,1.0,7,4,0.653061224489796,0.8775510204081632,1765.48,0.5156462585034014,0.05039566847147018,0.01888287287704198,0.0001
debug4Vclp:debugqDIh8,4,sugar,straw,GUESS,4,47.549,1.0,4,1,0.625,0.755,1762.2,0.4375,0.016900000000000002,0.03515625,0.0001
debug4Vclp:debugqDIh8,5,sugar,sonar,GUESS,4,41.17100000000001,1.0,1,1,0.0,0.6,1907.0,0.0,0.36,0.0,0.0001
debug4Vclp:debugqDIh8,6,sugar,sugar,GUESS,4,68.618,1.0,1,1,1.0,0.6,1907.0,0.0,0.16000000000000003,1.0,0.0001
debug4Vclp:debugqDIh8,1,adapt,adieu,GUESS,5,1.5530000000000002,1.0,2317,3,0.916875,0.9156,1383.76,0.8711249999999999,1.6256250000000665e-06,0.0020930625000000064,0.0001
debug4Vclp:debugqDIh8,2,adapt,admit,GUESS,5,63.453,1.0,3,2,0.4444444444444444,0.7466666666666667,1806.2,0.42962962962962964,0.0913382716049383,0.0002194787379972555,0.0001
debug4Vclp:debugqDIh8,3,adapt,adopt,GUESS,5,16.24,1.0,2,1,0.75,0.72,2006.12,0.13333333333333333,0.0009000000000000016,0.3802777777777778,0.0001
debug4Vclp:debugqDIh8,4,adapt,adapt,GUESS,5,8.443,1.0,1,1,1.0,0.76,2071.0,0.0,0.0576,1.0,0.0001
debug5RyzX:debugj7ObN,1,smile,decor,TIME,0,4.763,1.0,2317,253,0.92625,0.92045,340.24,0.8607916666666668,3.3640000000000315e-05,0.004284793402777757,0.0005
debug5RyzX:debugj7ObN,2,smile,never,TIME,0,13.337,1.0,253,141,0.746875,0.9291750000000001,366.56,0.7777916666666669,0.03323329000000005,0.0009558402777777937,0.0005
debug5RyzX:debugj7ObN,3,smile,audio,TIME,0,24.926,1.0,141,19,0.833125,0.9367500000000001,378.84,0.7807499999999999,0.010738140625000015,0.0027431406250000064,0.0005
debug5RyzX:debugj7ObN,4,smile,about,TIME,0,11.720999999999998,1.0,19,7,0.6149584487534626,0.9110249307479225,421.36,0.7026777469990767,0.08765536176057581,0.0076946752847029945,0.0005
debug5RyzX:debugj7ObN,5,smile,slice,TIME,0,7.409,1.0,7,1,0.7755102040816326,0.8155102040816327,415.56,0.44761904761904764,0.001600000000000003,0.10751261048637138,0.0005
debug5RyzX:debugj7ObN,6,smile,stile,TIME,0,94.147,1.0,1,1,0.0,0.12,349.88,0.0,0.0144,0.0,0.0005
debug5RyzX:debugj7ObN,7,smile,spile,TIME,0,5.824,1.0,1,1,0.0,0.16,366.92,0.0,0.0256,0.0,0.0005
